Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Wallace Nissan Oldsmobile,2733 E Stone Dr,,Kingsport,TN,37660,,423-288-5500,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,GPS,36.551978,-82.487762,2024-02-12,39812,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ted Russell Nissan,8565 Kingston Pike,,Knoxville,TN,37919,,865-693-2856,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.920587,-84.067881,2024-02-12,39813,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Rusty Wallace Nissan,4515 Clinton Hwy,,Knoxville,TN,37912,,865-687-6111,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.999617,-83.969451,2024-02-12,39814,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Nissan of Rivergate,1550 Gallatin Pike N,,Madison,TN,37115,,615-865-7220,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,36.29057,-86.70486,2024-02-12,39815,2024-02-12 15:25:05 UTC,P,,,2019-05-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Roberts Nissan,2747 Hillsboro Hwy,,Manchester,TN,37355,,931-728-2212,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.454702,-86.041805,2024-02-12,39816,2024-02-12 15:25:05 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Weakley County Motors,841 N Lindell St,,Martin,TN,38237,,731-587-3141,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.369277,-88.849653,2024-02-12,39817,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,AutoNation Nissan - Memphis,4140 Hacks Cross Rd,,Memphis,TN,38125,,901-759-6100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.0353,-89.795859,2024-02-12,39818,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Jim Keras Nissan,2080 Covington Pike,,Memphis,TN,38128,,901-373-2800,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,35.181031,-89.895533,2024-02-12,39819,2024-02-12 15:25:05 UTC,P,,,2019-05-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,East Tennessee Nissan,5496 W Andrew Johnson Hwy,,Morristown,TN,37814,,423-587-2506,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.18226,-83.382387,2024-02-12,39820,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Nissan of Murfreesboro,814 Memorial Blvd,,Murfreesboro,TN,37129,,615-893-0252,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,200-8,35.8541,-86.39484,2024-02-12,39821,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Action Nissan,307 Thompson Ln,,Nashville,TN,37211,,615-834-8244,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,36.11033,-86.74373,2024-02-12,39822,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Downtown Nashville Nissan,25 Vantage Way,,Nashville,TN,37228,,615-248-5100,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,36.19092,-86.79334,2024-02-12,39823,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Twin City Nissan,3247 Airport Hwy,,Alcoa,TN,37701,,865-970-4132,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,35.830725,-83.974822,2024-02-12,39845,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Wolfchase Nissan,2956 N Germantown Rd,,Bartlett,TN,38133,,901-255-3800,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,35.20581,-89.79106,2024-02-12,39846,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Dutch Miller Nissan,235 Century Blvd,,Bristol,TN,37620,,423-989-6700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,36.54287,-82.23651,2024-02-12,39847,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Nissan of Chattanooga East,2121 Chapman Rd,,Chattanooga,TN,37421,,423-381-6435,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.056433,-85.190515,2024-02-12,39848,2024-02-12 15:25:05 UTC,P,,,2017-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,City of Kingsport - Parking Garage,215 W Center St,,Kingsport,TN,37660,,423-229-9309,E,,Public - Call ahead,24 hours daily,,,,,,8,,,Non-Networked,,200-9,36.547921,-82.56179,2022-09-14,41483,2023-02-14 15:54:11 UTC,LG,,,2011-07-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Alexander's Storage,101 W 8th St,Located behind the building,Columbia,TN,38401,,931-381-0954,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,35.61323,-87.034614,2023-09-14,42872,2024-01-31 22:07:01 UTC,P,,,2011-12-31,,,,,J1772,US,,,,Public,,public,,,STORAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false
ELEC,Nissan North America,1 Nissan Way,,Franklin,TN,37067,,615-725-1000,E,,Public,24 hours daily,,,,,,4,3,,Non-Networked,,GPS,35.940203,-86.813764,2024-02-12,43762,2024-02-12 15:25:05 UTC,P,,,2016-01-01,,,,,CHADEMO J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,Jones Motor Co,1260 Wayne Rd,,Savannah,TN,38372,,731-925-0367,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.226101,-88.224729,2024-02-12,47853,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,McMinnville Electric System,300 W Main St,,McMinnville,TN,37110,,931-473-3144,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,35.682046,-85.776576,2021-01-14,49211,2024-02-02 21:11:14 UTC,P,,,2014-07-10,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false
ELEC,Kidd Ford,5917 Manchester Hwy,,Morrison,TN,37357,,931-668-2177,E,,Public - Call ahead,Dealership business hours; customer use only,,,,,,1,,,Non-Networked,,200-9,35.632542,-85.852605,2023-09-14,52600,2024-01-31 22:07:01 UTC,P,,,2013-06-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Shelby Farms Park Conservancy,518 Pine Lake Dr,,Memphis,TN,38134,,901-767-7275,E,,Public,Dawn to dusk daily,,,,,,10,,,Non-Networked,,GPS,35.140771,-89.834205,2021-09-10,52834,2022-02-10 19:42:29 UTC,LG,,,2016-09-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false
ELEC,Vanderbilt University - Surface Lot,124 21st Ave S,,Nashville,TN,37212,,615-322-2554,E,,Public - Credit card at all times,24 hours daily; pay lot; Also accepts Vanderbilt ID,A D M V,,,,,10,,,Non-Networked,,200-9,36.148816,-86.799577,2023-01-10,52836,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,LD,false
ELEC,Jenkins and Wynne Ford Lincoln Honda,2655 Trenton Rd,,Clarksville,TN,37040,,931-538-7000,E,,Public - Call ahead,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,2,,,Non-Networked,,200-8,36.583614,-87.314186,2022-09-14,53986,2023-02-14 15:54:11 UTC,P,,,2013-04-01,,,,,J1772 NEMA520,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,AutoNation Ford Wolfchase,7925 Stage Rd,Highway 64,Memphis,TN,38133,,901-209-1257,E,,Public - Call ahead,Dealership business hours; priority for dealership vehicles,,,,,,2,,,Non-Networked,,200-9,35.203552,-89.799194,2023-09-14,53987,2024-01-31 22:07:01 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,BMW NASHVILLE STATION 01,4013 Armory Oaks Dr,,Nashville,TN,37204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.104589,-86.761033,2024-02-12,62273,2024-02-12 00:09:50 UTC,,,,2014-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,APSU LOT 9,311 Ford St,,Clarksville,TN,37040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.532847,-87.349204,2024-02-12,62789,2024-02-12 00:10:24 UTC,,,,2014-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,METRO NASHVILLE MIDTOWN HILLS,1441 12th Ave S,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.137258,-86.788609,2024-02-12,62807,2024-02-12 00:10:00 UTC,,,,2014-08-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,METRO NASHVILLE LENTZ 3,2500 Charlotte Ave,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.15557,-86.813431,2024-02-12,63039,2024-02-12 00:34:48 UTC,,,,2014-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Benton Nissan - Columbia,1510 Nashville Hwy,,Columbia,TN,38401,,,E,,Public - Call ahead,Dealership business hours; contact 931-388-2023 for more information,,,,,,1,1,,Non-Networked,,GPS,35.649166,-87.011382,2024-02-12,63441,2024-02-12 15:25:05 UTC,P,,,2011-04-05,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Mountain View Ford Lincoln,301 E 20th St,,Chattanooga,TN,37408,,423-756-1331,E,,Public - Call ahead,Dealership business hours; customer use only,,,,,,2,,,Non-Networked,,200-9,35.03095,-85.305742,2023-09-14,63597,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,METRO NASHVILLE FULTON GARAGE 5,1st Ave S,,Nashville,TN,37210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.153934,-86.767472,2024-02-12,64552,2024-02-12 00:10:56 UTC,,,,2014-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,METRO NASHVILLE DOUGLAS HS 2,621 Howerton St,,Nashville,TN,37206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.176117,-86.762044,2024-02-12,68034,2024-02-12 00:39:07 UTC,,,,2015-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GARAGE RAMP PINNACLE 1,150 3rd Ave S 150 3rd Ave South,,Nashville,TN,37201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.160453,-86.774698,2024-02-12,68143,2024-02-12 00:13:55 UTC,,,,2015-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Publix #1211,4324 Harding Pike,Located in the bottom level of the parking garage near the elevators,Nashville,TN,37205,,615-279-2038,E,,Public,Store business hours; customer use only while shopping at Publix,,,,,,1,,,Non-Networked,,GPS,36.12718,-86.84697,2022-04-06,68381,2023-02-14 15:54:11 UTC,P,,,2011-03-16,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,"Free, only while shopping in Publix",,,,,,,,,,true,,,,,,,,LD,false
ELEC,Carlock Nissan - Jackson,495 Vann Dr,,Jackson,TN,38305,,,E,,Public - Call ahead,Dealership business hours; contact 731-422-4658 for more information,,,,,,,1,,Non-Networked,,GPS,35.668125,-88.84297,2024-02-12,68421,2024-02-12 15:25:05 UTC,P,,,2015-04-01,,,,,CHADEMO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,METRO NASHVILLE MNFD STATION 19,524b 26th Ave N,,Nashville,TN,37209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.156447,-86.815539,2024-02-12,70728,2024-02-12 00:13:11 UTC,,,,2015-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,City of Etowah - Depot Parking,801 Tennessee Ave,Located at 9th and Tennessee Ave,Etowah,TN,37331,,423-263-9441,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,35.322918,-84.52522,2023-01-10,73225,2023-02-14 15:54:11 UTC,LG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,METRO NASHVILLE BELLEVUE LIB,720 Baugh Rd,,Nashville,TN,37221,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.06949,-86.936094,2024-02-12,73707,2024-02-12 00:30:38 UTC,,,,2016-02-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,METRO NASHVILLE NFD 20,1630 Harding Pl,,Nashville,TN,37215,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.091731,-86.826441,2024-02-12,74075,2024-02-12 00:13:13 UTC,,,,2016-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LAKESBELLEVUE LAKESBELLEVUE,200 Erin Ln,,Nashville,TN,37221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.079471,-86.908649,2024-02-12,75502,2024-02-12 00:16:59 UTC,,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARTA CARTA NORTH,215 Broad St,,Chattanooga,TN,37402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.05385,-85.31132,2024-02-12,75629,2024-02-12 00:17:02 UTC,,,,2016-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARTA THEATRECENTRE 1,200 River St,,Chattanooga,TN,37405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.061201,-85.30598,2024-02-12,75630,2024-02-12 00:17:02 UTC,,,,2016-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARTA N SHORE GARAGE,305 Frazier Ave,,Chattanooga,TN,37405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.062618,-85.305176,2024-02-12,75631,2024-02-12 00:17:02 UTC,,,,2016-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARTA SHUTTLE PARK S,1398 Market Street,,Chattanooga,TN,37402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.038031,-85.307156,2024-02-12,75671,2024-02-12 00:17:01 UTC,,,,2016-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARTA INCLINE RAILWAY,3917 St Elmo Ave,,Chattanooga,TN,37409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.009534,-85.328442,2024-02-12,75696,2024-02-12 00:17:01 UTC,,,,2016-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GERMANTOWN1 IMT GERMANTOWN2,1100 3rd Ave N,,Nashville,TN,37208,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.17576,-86.784768,2024-02-12,76199,2024-02-12 00:17:53 UTC,,,,2016-06-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARTA ERLANGER E HOSP,1751 Gunbarrel Road,,Chattanooga,TN,37421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.023738,-85.160777,2024-02-12,77360,2024-02-12 00:17:54 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARTA NORTHGATE MALL,271 Northgate Mall Dr,,Chattanooga,TN,37343,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.130823,-85.238173,2024-02-12,77361,2024-02-12 00:17:54 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
