Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,GALLERIA BMW STATION 1,I-10,,D'Iberville,MS,39540,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.450819,-88.89851,2024-02-12,87680,2024-02-12 00:19:02 UTC,,,,2017-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Sayle C-Store - Tesla Supercharger,"2030 Sunset Dr,",,Grenada,MS,38901,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,33.787384,-89.849614,2023-07-01,102256,2023-07-14 19:41:28 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Bonita Lakes Mall - Tesla Supercharger,1210 Bonita Lakes Drive,,Meridian,MS,39301,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.35778,-88.671246,2023-07-01,102257,2023-07-14 19:41:28 UTC,P,,,2016-10-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Outlets of Mississippi - Tesla Supercharger,200 Bass Pro Drive,,Pearl,MS,39208,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,32.274159,-90.151048,2023-07-01,102258,2023-07-14 19:41:28 UTC,P,,,2016-05-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Mall at Barnes Crossing - Tesla Supercharger,1001 Barnes Crossing Rd,,Tupelo,MS,38804,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,34.311537,-88.700841,2023-07-01,102259,2023-07-14 19:41:28 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,B-KWIK  #15 B-KWIK #15,6284 US-98,,Hattiesburg,MS,39402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.318391,-89.399501,2024-02-12,104626,2024-02-12 00:28:59 UTC,,,,2018-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Edgewater Mall - Tesla Destination,2600 Beach Blvd,,Biloxi,MS,39531,,228-388-4636  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.392253,-88.989827,2022-10-06,114597,2023-01-18 15:15:20 UTC,P,,,2017-07-06,,,,,J1772 TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Harrah's Gulf Coast - Tesla Destination,280 Beach Blvd,,Biloxi,MS,39530,,800-946-2946  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.392769,-88.865965,2022-10-06,114598,2023-01-18 15:15:20 UTC,P,,,2017-12-20,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Beau Rivage Resort & Casino - Garage 2nd Floor - Tesla Destination,875 Beach Blvd,,Biloxi,MS,39530,,228-386-7111  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.393664,-88.893472,2022-10-06,114599,2023-01-18 15:15:20 UTC,P,,,2016-11-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,DoubleTree by Hilton Hotel Biloxi - Tesla Destination,940 Beach Blvd,,Biloxi,MS,39530,,228-546-3100  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.394647,-88.894884,2022-10-06,114600,2023-01-18 15:15:20 UTC,P,,,2017-06-16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn & Suites Columbus - Tesla Destination,1915 6th St N,,Columbus,MS,39701,,662-245-1085  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.515701,-88.426618,2022-10-06,114601,2023-01-18 15:15:20 UTC,P,,,2017-05-30,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Courtyard Columbus - Tesla Destination,1995 6th St N,,Columbus,MS,39701,,662-245-1540  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.516035,-88.427726,2022-10-06,114602,2023-01-18 15:15:20 UTC,P,,,2017-07-17,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Fairfield Inn & Suites by Marriott Columbus - Tesla Destination,2011 6th St N,,Columbus,MS,39701,,662-241-1990  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.517102,-88.427133,2022-10-06,114603,2023-01-18 15:15:20 UTC,P,,,2017-06-16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Island View Casino Resort North Garage (2nd Floor) - Tesla Destination,3300 W Beach Blvd,,Gulfport,MS,39501,,228-314-2100  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.363355,-89.10408,2022-10-06,114604,2023-01-18 15:15:20 UTC,P,,,2017-10-23,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Island View Casino Resort South Garage (Third Floor) - Tesla Destination,3305 W Beach Blvd,,Gulfport,MS,39501,,228-314-2100  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.3627814,-89.0985482,2022-10-06,114605,2023-01-18 15:15:20 UTC,P,,,2017-10-31,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn Hernando - Tesla Destination,2675 McIngvale Rd,,Hernando,MS,38632,,662-449-7737  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.8210897,-89.9737892,2022-10-06,114606,2023-01-18 15:15:20 UTC,P,,,2018-02-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Old Capitol Inn - Tesla Destination,226 N State St,,Jackson,MS,39201,,888-359-9001  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.300906,-90.179556,2022-10-06,114607,2023-01-18 15:15:20 UTC,P,,,2014-12-02,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express & Suites Jackson Downtown - Tesla Destination,310 Greymont St,,Jackson,MS,39202,,601-948-4466  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.3025567,-90.1684458,2022-10-06,114608,2023-01-18 15:15:20 UTC,P,,,2018-02-20,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Fairfield Inn and Suites Jackson - Tesla Destination,5723 Interstate 55,,Jackson,MS,39206,,601-957-8557  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.3835086,-90.1478806,2022-10-06,114609,2023-01-18 15:15:20 UTC,P,,,2018-02-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,"Fairview Inn, a Select Registry Property - Tesla Destination",734 Fairview St,,Jackson,MS,39202,,601-948-3429  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.320791,-90.176512,2022-10-06,114610,2023-01-18 15:15:20 UTC,P,,,2015-04-01,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Lazy Magnolia Brewery - Tesla Destination,7030 Roscoe Turner Rd,,Kiln,MS,39556,,228-467-2727  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.376409,-89.449415,2022-10-06,114611,2023-01-18 15:15:20 UTC,P,,,2016-08-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Tru by Hilton Meridian - Tesla Destination,519 Azalea Dr,,Meridian,MS,39301,,601-531-4100  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.3667402,-88.667522,2022-10-06,114612,2023-01-18 15:15:20 UTC,P,,,2018-04-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express & Suites Natchez South - Tesla Destination,639 S . Canal St,,Natchez,MS,39120,,601-442-4462  877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,31.5535692,-91.4105145,2022-10-06,114613,2023-01-18 15:15:20 UTC,P,,,2018-06-20,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Devereaux Shields House - Tesla Destination,709 N Union St,,Natchez,MS,39120,,601-304-5378  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,31.564658,-91.396083,2022-10-06,114614,2023-01-18 15:15:20 UTC,P,,,2016-03-02,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Graduate Oxford - Tesla Destination,400 N Lamar Blvd,,Oxford,MS,38655,,662-234-3031  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.368889,-89.517896,2022-10-06,114615,2023-01-18 15:15:20 UTC,P,,,2016-08-09,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,SpringHill Suites by Marriott Jackson/Ridgeland - Tesla Destination,121 Southtowne Ave,,Ridgeland,MS,39157,,601-898-3747  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.4417396,-90.1499778,2022-10-06,114616,2023-01-18 15:15:20 UTC,P,,,2018-03-16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Embassy Suites Jackson - North/Ridgeland - Tesla Destination,200 Township Pl,,Ridgeland,MS,39157,,601-607-7112  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.4408751,-90.1497133,2022-10-06,114617,2023-01-18 15:15:20 UTC,P,,,2017-11-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,"Homewood Suites By Hilton, Southaven - Tesla Destination",135 Homewood Dr,,Southhaven,MS,38671,,662-349-0501  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.956248,-89.988165,2022-10-06,114618,2023-01-18 15:15:20 UTC,P,,,2018-04-05,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn Starkville - Tesla Destination,700 MS-12,,Starkville,MS,39759,,662-324-1333  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.453778,-88.805404,2022-10-06,114619,2023-01-18 15:15:20 UTC,P,,,2017-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Comfort Suites Starkville - Tesla Destination,801 Russell St,,Starkville,MS,39759,,662-324-9595  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.45859,-88.800423,2022-10-06,114620,2023-01-18 15:15:20 UTC,P,,,2017-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Red Roof Inn Tupelo - Tesla Destination,1516 McCullough Blvd,,Tupelo,MS,38804,,662-840-8300  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.2760152,-88.7187544,2022-10-06,114621,2023-01-18 15:15:20 UTC,P,,,2017-12-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hilton Garden Inn Tupelo - Tesla Destination,363 E Main St,,Tupelo,MS,38804,,662-718-5500  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.258153,-88.699982,2022-10-06,114622,2023-01-18 15:15:20 UTC,P,,,2017-05-30,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express and Suites Winona - Tesla Destination,413 SE Frontage Rd,,Winona,MS,38967,,662-283-9992  877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.4846787,-89.7620189,2022-10-06,122452,2023-01-18 15:15:20 UTC,P,,,2019-01-29,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,CLW MAIN ST,322 Main St,,Columbus,MS,39701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.494753,-88.430003,2024-02-12,143271,2024-02-12 00:34:21 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,STARKVILLE UTIL STARKVILLE REC,405 Lynn Ln,,Starkville,MS,39759,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.441528,-88.829905,2024-02-12,145386,2024-02-12 00:36:17 UTC,,,,2019-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,STARKVILLE UTIL STARKVILLE DWTN,135 Jefferson St,,Starkville,MS,39759,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.464862,-88.814083,2024-02-12,145387,2024-02-12 00:36:16 UTC,,,,2019-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Southwest Mall - Tesla Supercharger,1432 Delaware Avenue,,McComb,MS,39648,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,31.248212,-90.471308,2023-07-01,153420,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Turtle Creek Crossing - Tesla Supercharger,6143 US Highway 98,,Hattiesburg,MS,39402,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,31.322641,-89.382011,2023-07-01,153451,2023-07-14 19:41:28 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GoldStrike Casino and Hotel - Tesla Destination,1010 Casino Center Dr,,Robinsonville,MS,38664,,  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,34.8388611,-90.3000585,2022-10-06,154664,2023-01-18 15:15:20 UTC,P,,,2019-04-08,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,THE VISTA TVS #1,705 University Drive,,Starkville,MS,39759,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.460728,-88.80052,2024-02-12,164449,2024-02-12 00:45:18 UTC,,,,2020-07-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Landers Nissan,371 Goodman Rd E,,Southaven,MS,38671,,662-349-5557,E,,Public,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,34.96155,-89.98325,2024-01-09,165444,2024-01-31 22:07:01 UTC,P,,,2020-08-17,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Hampton Inn - Hernando,2675 McIngvale Rd,,Hernando,MS,38632,,662-449-7737,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Non-Networked,,GPS,34.821426,-89.973217,2022-08-10,165445,2023-02-14 15:54:11 UTC,P,,,2020-08-17,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,University of Mississippi - Lamar Hall,615 Grove Loop,,Oxford,MS,38677,,662-915-7235,E,,Public,24 hours daily; 4 hour max parking,,,,,,1,,,Non-Networked,,GPS,34.367164,-89.530433,2022-08-10,165446,2023-02-14 15:54:11 UTC,P,,,2020-08-17,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1.25 per hour for first four hours; $2.50 per hour every hour thereafter,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Oxford Conference Center,102 Ed Perry Blvd,,Oxford,MS,38655,,662-232-2367,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,34.372335,-89.499485,2022-08-10,165448,2023-02-14 15:54:11 UTC,P,,,2020-08-17,,,,,J1772,US,,,,Public,,public,,,CONVENTION_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Best Western - New Albany,400 MS-30 W,,New Albany,MS,38652,,662-598-0123,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Non-Networked,,GPS,34.495074,-89.035982,2022-08-10,165449,2023-02-14 15:54:11 UTC,P,,,2020-08-17,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
