Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,PMC Enterprises,240 Industrial Park Dr,Exit 185 off Interstate 75. Less than 3/4 mile off interstate,Forsyth,GA,31029,,478-994-2848,E,,Public,During business hours,,,,,,1,,,Non-Networked,,200-8,33.020179,-83.912616,2022-10-11,46291,2023-02-14 15:54:11 UTC,P,,,2021-01-05,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Vaden Nissan,10421 Abercorn St,,Savannah,GA,31419,,912-920-5480,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,31.98687,-81.13263,2024-02-12,46483,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Vaden Nissan of Statesboro,686 Brannen St,,Statesboro,GA,30458,,912-681-4700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.423702,-81.791801,2024-02-12,46486,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Flowers Nissan,1630 E Jackson St,,Thomasville,GA,31792,,229-226-1106,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.857666,-83.950487,2024-02-12,46488,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Tenneson Nissan,535 Old Omega Rd,,Tifton,GA,31794,,229-382-7777,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.441223,-83.524911,2024-02-12,46490,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Valdosta Nissan,3715 Inner Perimeter Rd,,Valdosta,GA,31602,,229-242-7325,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,30.88359,-83.26967,2024-02-12,46492,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Woody Folsom Nissan,1609 E 1st St,,Vidalia,GA,30474,,912-537-9079,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.210564,-82.391607,2024-02-12,46494,2024-02-12 15:25:05 UTC,P,,,2018-05-29,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Five Star Nissan - Albany,1100 E Oglethorpe Blvd,,Albany,GA,31705,,229-436-8807,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.57122,-84.125568,2024-02-12,46640,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Hilton Garden Inn - Marietta,3045 Windy Hill Rd,,Atlanta,GA,30339,,770-953-8850,E,,Public,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,GPS,33.9064807,-84.4639319,2022-08-10,46642,2023-02-14 15:54:11 UTC,P,,,2012-02-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,,false
ELEC,Nissan of Augusta,3300 Washington Rd,,Augusta,GA,30907,,706-854-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.515068,-82.067573,2024-02-12,46643,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Nissan of Athens,4735 Atlanta Hwy,,Athens,GA,30606,,706-549-6600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.940287,-83.49648,2024-02-12,46645,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Scott Evans Nissan,725 Bankhead Hwy,,Carrollton,GA,30117,,770-832-8222,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.58773,-85.05346,2024-02-12,46647,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Nissan Headquarters - Columbus,1725 Whittlesey Rd,,Columbus,GA,31904,,,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,32.539843,-84.965676,2024-02-12,46649,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Conyers Nissan,1420 Iris Dr,,Conyers,GA,30094,,,E,,Public - Call ahead,Dealership business hours; contact 770-922-7600 for more information,,,,,,1,,,Non-Networked,,GPS,33.66597615326003,-84.03435213491821,2024-02-12,46651,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Childre Nissan,126 Roberson Mill Rd,,Milledgeville,GA,31061,,478-452-5535,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.10604,-83.25782,2024-02-12,46662,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Panel Built,302 Beasley St,Located at the far end of the parking lot under the solar canopy,Blairsville,GA,30512,,800-636-3873,E,,Public,9am-4pm M-F,,,,,,1,,,Non-Networked,,GPS,34.874075,-83.940478,2022-10-11,48373,2023-02-14 15:54:11 UTC,P,,,2012-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false
ELEC,Dublin Nissan,2046 Veterans Blvd,,Dublin,GA,31021,,478-275-2660,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-9,32.54118,-82.953347,2024-02-12,49960,2024-02-12 15:25:05 UTC,P,,,2012-10-25,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Grainger Nissan,1550 Chatham Pkwy,,Garden City,GA,31408,,912-358-5858,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,32.075164,-81.158721,2024-02-12,49962,2024-02-12 15:25:05 UTC,P,,,2012-10-25,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,PreFlight Airport Parking,4000 Global Gateway Connector,Located in rows R and S under covered parking,College Park,GA,30337,,404-767-8000,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,GPS,33.645031,-84.465875,2023-12-13,52110,2024-01-31 22:07:01 UTC,P,,,2013-05-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Kennesaw State University - P60 Parking Deck,N Hornet Dr,Located on the 4th floor,Marietta,GA,30060,,470-578-5114,E,,Public,24 hours daily; non-permit holders must move their vehicle to visitor parking after completing charge,,,,,,1,,,Non-Networked,,GPS,33.937899,-84.522281,2024-01-09,52905,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Hotel Indigo,500 College Ave,College Ave & E Dougherty St,Athens,GA,30601,,706-546-0430,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Non-Networked,,200-9,33.962319,-83.376296,2023-01-10,54072,2023-02-14 15:54:11 UTC,P,,,2020-01-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Vaden Nissan of Hinesville,1009 E Oglethorpe Hwy,,Hinesville,GA,31313,,912-368-1680,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,31.85279,-81.57784,2024-02-12,61408,2024-02-12 15:25:05 UTC,P,,,2014-02-01,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Cronic Nissan,2624 N Expy,,Griffin,GA,30223,,678-967-2277,E,,Public - Call ahead,Dealership business hours,,,,,,2,2,,Non-Networked,,200-9,33.304797,-84.290372,2024-02-12,61416,2024-02-12 15:25:05 UTC,P,,,2014-02-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,GEORGIA STATE G DECK EV2,52 Courtland St SE,,Atlanta,GA,30303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.751991,-84.387318,2024-02-12,62062,2024-02-12 00:16:39 UTC,,,,2014-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Sheraton Hotel,165 Courtland St NE,"Located on left side of the parking garage, see valet",Atlanta,GA,30303,,404-659-6500,E,,Public,Garage business hours; pay lot; see valet for access; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,200-8,33.75886,-84.384194,2023-08-10,62519,2024-01-31 22:07:01 UTC,P,,,2014-01-12,,,,,J1772 NEMA520,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Children's at Egleston Hospital,1405 Clifton Rd NE,Turn onto Uppergate Dr. off of Clifton Rd. Garage is on left.,Atlanta,GA,30329,,404-785-6000,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,4,,,Non-Networked,,200-8,33.793285,-84.320996,2022-08-10,62710,2023-02-14 15:54:11 UTC,P,,,2014-07-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOSPITAL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Southbound Restaurant,5394 Peachtree Rd,Located to the east of the entrance from the lot,Chamblee,GA,30341,,678-580-5579,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Non-Networked,,GPS,33.892288,-84.301018,2023-08-10,62713,2024-01-31 22:07:01 UTC,P,,,2014-07-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false
ELEC,Publix #1154,12800 Georgia 144,Located in the parking lot in front of the store,Richmond Hill,GA,31324,,912-459-1171,E,,Public,Store business hours; customer use only while shopping at Publix,,,,,,1,,,Non-Networked,,GPS,31.909521,-81.27874,2022-04-06,63520,2023-02-14 15:54:11 UTC,P,,,2014-08-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,"Free, only while shopping in Publix",,,,,,,,,SOLAR,true,,,,,,,,LD,false
ELEC,Whole Foods Market,1815 E Victory Dr,Located at the front of the store next to the handicap parking,Savannah,GA,31404,,912-358-5829,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,32.044095,-81.071495,2023-01-10,63521,2023-02-14 15:54:11 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Eagle Creek Brewing Co - Tesla,106 Savannah Ave,,Statesboro,GA,30458,,912-489-2337,E,,Public - Call ahead,Brewery business hours; for Tesla use only; call ahead to make appointment,,,,,,1,,,Non-Networked,,200-9,32.448106,-81.779944,2023-08-10,63522,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,RESTAURANT,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Kroger,1931 Jesse Jewell Pkwy,,Gainesville,GA,30501,,470-252-3182,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,34.283903,-83.848362,2023-01-10,63524,2023-02-14 15:54:11 UTC,P,,,2014-03-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Cornelia - Train Depot,109 Grant Pl,"Located in the parking lot, just off of Clarkesville St next to the wooden fence and water splash park area",Cornelia,GA,30531,,706-778-8585,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,34.512321,-83.525769,2022-10-11,64138,2023-02-14 15:54:11 UTC,LG,,,2014-03-21,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Cornelia - North Fire Station,347 Old Historic Highway 441 N,,Cornelia,GA,30531,,706-778-8585,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,34.541644,-83.543244,2022-10-11,64139,2023-02-14 15:54:11 UTC,LG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,FIRE_STATION,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,NORTHWINDS NORTHWINDS 2,2500 Northwinds Pkwy,,Alpharetta,GA,30009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.059814,-84.285095,2024-02-12,66606,2024-02-12 00:38:41 UTC,,,,2015-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Carl Miller Park,74 Sewell Rd,,Newnan,GA,30263,,770-683-5516,E,,Public,8am-9pm daily,,,,,,1,,,Non-Networked,,200-8,33.359198,-84.803283,2023-08-10,66906,2024-01-31 22:07:01 UTC,LG,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,DeKalb Peachtree Airport,2000 Airport Rd,,Atlanta,GA,30341,,770-936-5440,E,,Public - Call ahead,24 hours daily; call ahead to obtain code to use the charger,,,,,,2,,,Non-Networked,,200-9,33.874961,-84.301305,2023-01-10,67099,2023-02-14 15:54:11 UTC,P,,,2017-01-16,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Americus - Welcome Center,101 W Lamar St,,Americus,GA,31709,,229-928-6059,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,32.072192,-84.232577,2023-08-10,67101,2024-01-31 22:07:01 UTC,LG,,,2015-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Newnan Utilities,315 Millard Farmer Industrial Blvd,Millard Farmer Industrial Blvd & Hillwood Cir,Newnan,GA,30263,,770-683-5516,E,,Public,8am-5pm M-F,,,,,,2,,,Non-Networked,,GPS,33.40016,-84.78589,2022-10-11,68000,2023-02-14 15:54:11 UTC,T,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,City of Suwanee,330 Town Center Ave,,Suwanee,GA,30024,,770-945-8996,E,,Public - Credit card at all times,24 hours daily; Google Pay,A APPLE_PAY M V,,,,,2,,,Non-Networked,,GPS,34.055372,-84.06375,2023-01-10,68859,2023-02-14 15:54:11 UTC,LG,,,2015-07-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,$2 per hour,,,,,,,,,,false,,,,,,,,LD,false
ELEC,GA GWINNETT COL BLDG A LOT,1000 University Center Lane,,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.979426,-84.000113,2024-02-12,69053,2024-02-12 00:27:56 UTC,,,,2015-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GEORGIA POWER L'VILLE L2,1453 HIGHWAY 120,,Lawrenceville,GA,30043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.972818,-84.052222,2024-02-12,69151,2024-02-12 00:14:46 UTC,,,,2015-08-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Nissan of Newnan,783 Bullsboro Dr,,Newnan,GA,30263,,770-254-3800,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.39579,-84.75228,2024-02-12,70444,2024-02-12 15:25:05 UTC,P,,,2014-08-19,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,HIGHWOODS 2800 NGW1,2800 Century Center Dr,,Atlanta,GA,30345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.848618,-84.304817,2024-02-12,70705,2024-02-12 00:15:04 UTC,,,,2015-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWOODS 2400 NGW,2400 Century Center Dr,,Atlanta,GA,30345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.846544,-84.3063,2024-02-12,71016,2024-02-12 00:15:04 UTC,,,,2015-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THREE ALLIANCE 3 ALLIANCE EV2,3560 Lenox Rd NE,,Atlanta,GA,30326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.85114,-84.366722,2024-02-12,71107,2024-02-12 00:17:39 UTC,,,,2015-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
